2018-02-22T02:34:20Z,150,2.5
2018-02-22T02:34:22Z,151,2.5
2018-02-22T02:34:24Z,151,2.4
2018-02-22T02:34:26Z,152,2.3
2018-02-22T02:34:28Z,152,2.4
2018-02-22T02:34:29Z,152,2.6
2018-02-22T02:34:31Z,153,2.7
2018-02-22T02:34:33Z,152,2.8
2018-02-22T02:34:35Z,152,2.7
2018-02-22T02:34:37Z,151,2.5
2018-02-22T02:34:39Z,152,2.6
2018-02-22T02:34:41Z,152,2.7
2018-02-22T02:34:43Z,152,2.7
2018-02-22T02:34:45Z,152,2.5
2018-02-22T02:34:47Z,153,2.1
2018-02-22T02:34:49Z,153,2.2
2018-02-22T02:34:51Z,153,2.2
2018-02-22T02:34:53Z,153,2.3
2018-02-22T02:34:55Z,153,2.4
2018-02-22T02:34:57Z,153,2.5
2018-02-22T02:34:59Z,153,2.6
2018-02-22T02:35:01Z,154,2.6
2018-02-22T02:35:03Z,155,2.6
2018-02-22T02:35:05Z,155,2.6
2018-02-22T02:35:07Z,156,2.6
2018-02-22T02:35:09Z,156,2.7
2018-02-22T02:35:11Z,157,2.8
2018-02-22T02:35:12Z,157,2.9
2018-02-22T02:35:14Z,158,2.9
2018-02-22T02:35:16Z,158,2.7
2018-02-22T02:35:18Z,158,2.5
2018-02-22T02:35:20Z,158,2.4
2018-02-22T02:35:22Z,158,2.5
2018-02-22T02:35:24Z,158,2.6
2018-02-22T02:35:26Z,158,2.6
2018-02-22T02:35:27Z,158,2.7
2018-02-22T02:35:29Z,158,2.8
2018-02-22T02:35:31Z,158,2.9
2018-02-22T02:35:33Z,158,2.9
2018-02-22T02:35:35Z,158,2.8
2018-02-22T02:35:37Z,159,2.8
2018-02-22T02:35:39Z,160,2.7
2018-02-22T02:35:41Z,160,2.6
2018-02-22T02:35:43Z,160,2.5
2018-02-22T02:35:45Z,159,2.3
2018-02-22T02:35:47Z,159,2.3
2018-02-22T02:35:49Z,158,2.4
2018-02-22T02:35:51Z,158,2.4
2018-02-22T02:35:53Z,157,2.4
2018-02-22T02:35:55Z,157,2.3
2018-02-22T02:35:57Z,157,2.3
2018-02-22T02:35:59Z,157,2.4
2018-02-22T02:36:01Z,157,2.5
2018-02-22T02:36:03Z,157,2.6
2018-02-22T02:36:05Z,157,2.6
2018-02-22T02:36:07Z,158,2.8
2018-02-22T02:36:09Z,158,2.8
2018-02-22T02:36:11Z,158,2.9
2018-02-22T02:36:12Z,157,2.9
2018-02-22T02:36:14Z,157,2.8
2018-02-22T02:36:16Z,155,2.8
2018-02-22T02:36:18Z,155,2.7
2018-02-22T02:36:19Z,155,2.8
2018-02-22T02:36:21Z,154,2.7
2018-02-22T02:36:23Z,154,2.6
2018-02-22T02:36:25Z,154,2.5
2018-02-22T02:36:27Z,155,2.5
2018-02-22T02:36:29Z,156,2.7
2018-02-22T02:36:31Z,156,2.7
2018-02-22T02:36:33Z,156,2.9
2018-02-22T02:36:35Z,156,2.6
2018-02-22T02:36:37Z,157,2.3
2018-02-22T02:36:40Z,157,1.8
2018-02-22T02:36:41Z,157,2
2018-02-22T02:36:43Z,156,2.4
2018-02-22T02:36:45Z,155,3
2018-02-22T02:36:46Z,155,3
2018-02-22T02:36:48Z,156,2.9
2018-02-22T02:36:50Z,156,2.8
2018-02-22T02:37:28Z,136,0.2
2018-02-22T02:37:29Z,137,0.2
2018-02-22T02:37:30Z,137,0.2
2018-02-22T02:37:32Z,136,0.4
2018-02-22T02:37:33Z,136,0.4
2018-02-22T02:37:34Z,134,3.2
2018-02-22T02:37:35Z,133,3.3
2018-02-22T02:37:36Z,133,3.3
2018-02-22T02:37:37Z,133,3.5
2018-02-22T02:37:38Z,132,3.5
2018-02-22T02:37:39Z,132,3.5
2018-02-22T02:37:40Z,133,3.4
2018-02-22T02:37:41Z,136,3.4
2018-02-22T02:37:42Z,136,3.3
2018-02-22T02:37:44Z,137,3
2018-02-22T02:37:46Z,137,2.7
2018-02-22T02:37:47Z,138,2.7
2018-02-22T02:37:48Z,138,2.8
2018-02-22T02:37:49Z,138,2.9
2018-02-22T02:37:50Z,139,3
2018-02-22T02:37:51Z,140,3.3
2018-02-22T02:37:52Z,140,3.2
2018-02-22T02:37:53Z,140,3.3
2018-02-22T02:37:55Z,141,3.1
2018-02-22T02:37:57Z,141,3
2018-02-22T02:37:58Z,141,3
2018-02-22T02:37:59Z,141,3
2018-02-22T02:38:01Z,141,3
2018-02-22T02:38:03Z,141,2.9
2018-02-22T02:38:05Z,142,2.8
2018-02-22T02:38:07Z,143,2.8
